OBJECT ID,STATE POLYGON (PID),STATE (PID),STATE NAME,STATE ABBREVIATION,DATE CREATED,DATE RETIRED,GLOBAL ID,Shape__Area,Shape__Length
12845,12482,8,AUSTRALIAN CAPITAL TERRITORY,ACT,5/22/2020 12:00:00 AM,,2b8dc7cb-4863-45f1-bd4e-fa0644a242d7,0.23422721208226,3.03215720203865
12846,12384,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b1a3dbf3-ab7b-4674-b740-339ff20927e8,4.54560904472601E-08,0.000794702416292631
12847,12385,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,3a9e6fc2-4910-48db-bf2c-83f5dcc1226a,4.47707861894742E-08,0.00087217293030909
12848,12386,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,70ef79ee-8c02-4826-a9b1-0c5f11ba2bdb,4.4210537453182E-08,0.000807832344144656
12849,12387,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e65c813e-10a5-486f-a8d8-cf2d7cfbec7d,4.27398845204152E-08,0.00104162338662698
12850,12388,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ffdac276-67b1-442a-9eee-24d88ab75242,4.18390300183091E-08,0.000869975513113725
12851,12389,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e0106ecf-c021-4f87-a32c-e05941747c87,4.15907379647251E-08,0.000879666658945065
12852,12484,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,970b8391-9b20-424e-8d8e-4b4107d966a0,3.64367224392481E-07,0.00294563820216875
12853,12485,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,36d793bd-ff2b-40f5-9ab7-0730b2b7c317,3.58546913048485E-07,0.00255037802817032
12854,12486,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,2efa638a-4f6d-4554-98e9-0b4cb7e32217,3.45995886164019E-07,0.00377877893498101
12855,12487,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,1bc58db4-0a09-405e-990d-854d36c87971,3.41223767463816E-07,0.0020924523967353
12856,12488,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,dd32d1e4-ce29-4919-8e20-1121329b155e,3.36174707626924E-07,0.00237351138593971
12857,11660,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,6dc2f35e-2511-478b-a993-82f1c56ee865,8.91935087565798E-07,0.00420004952977015
12858,12228,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e6f0ef74-f820-45ed-a335-7a7faaf142a6,2.39236032939516E-06,0.0119891781994574
12859,12229,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,df3f68c7-c86c-4dcb-8b25-7f779e42b599,2.27117880058358E-06,0.00624091455918232
12860,12390,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e9b5ae3f-bb38-495f-8b85-02082e81893d,4.10036591347307E-08,0.000965361677811913
12861,12391,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,75d90154-b4e5-4c68-a89f-56dea983d9b7,4.03488229494542E-08,0.000744253316781094
12862,12392,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,61a513ed-4b1d-4010-90bc-2ccd630d2307,6.57812051940709E-07,0.00377221629166615
12863,12393,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,6a38fe35-0363-4067-ac23-6e2006199df1,6.5298490881105E-07,0.00410475517847125
12864,12489,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,5386bf56-628d-4425-88dd-f596ae102a6e,3.3141213862109E-07,0.00293699551865827
12865,12501,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,4e2ec4e6-fa21-4723-855f-fb31bb331141,3.69425379176391E-07,0.00318456697848983
12866,12502,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,06aed079-8503-4c41-aa4e-b0f13b4221b0,3.25827841152204E-07,0.0020673121024418
12867,12503,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,3b4daa9d-b992-443e-82b2-bcf6e1dec59f,3.17644207825651E-07,0.00239899652893996
12868,11661,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,d4a7ffb5-ff6a-4828-a1fb-9c644b039b5f,8.61180524225347E-07,0.00525235063917697
12869,11992,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,4639dd3d-c643-49f0-bdd5-ee08e259e504,0.000146401763686299,0.158335660500547
12870,11993,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,832e5887-2665-40a2-9c48-fc45ae9419fe,0.000107419690721144,0.0787630432999655
12871,11994,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,1916eeee-6809-4e9f-9d31-60ef4c1226c9,8.40411203171243E-05,0.0791726916405291
12872,12265,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,eb4425e4-bd9c-459f-909c-567e234dc042,2.26186193685862E-06,0.00789670027224699
12873,12266,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,06f32f77-5f67-4d76-98f4-62e67dd0bcb2,2.25568783207564E-06,0.00631624508366839
12874,12394,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,fe57a3a0-acdf-4233-aa15-1a7db5b0ba27,6.45314230496297E-07,0.00393348598397986
12875,12395,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b7256540-bdf5-4972-a052-662b7892abfe,6.05159584665671E-07,0.00289637611752119
12876,12396,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,0c835da7-59c3-4d7b-bbe1-bc8add9b7dab,6.05019977228949E-07,0.00341787859389339
12877,12397,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,622c7c94-2be4-46fa-938f-ec94cf23da10,5.63110006623901E-07,0.00358918358492229
12878,12504,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,1a1d9a17-bec2-4419-b998-66efc2cb63f0,3.03788510791492E-07,0.00211940116422432
12879,12505,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,81ccce84-13b2-437b-819b-781b9f2109a5,3.01456111628795E-07,0.0021600941299199
12880,12506,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,cd6067e0-2056-4613-8861-c14c09f5a0f7,2.99472958431579E-07,0.00222283295424977
12881,12507,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,eb0c8b99-2de5-4320-82e4-43b8e329c4e3,2.91468950308627E-07,0.00311847988593292
12882,12508,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,a2f27e32-a2f0-4528-ad16-1e15ec0eeb0e,2.85595433524577E-07,0.00199437610634413
12883,12509,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,db9a3045-7ae2-4abe-949e-43b6e691618e,2.85055193671724E-07,0.00204113616725282
12884,12510,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,64c88445-f9bc-4304-bb96-3492b56b4815,2.84652742266189E-07,0.00254601748048924
12885,11995,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,bad5bec3-7d67-4c0b-9fa6-0bfba8baa198,4.07970987907902E-05,0.0326646738370907
12886,11996,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,961631dc-2128-46e2-b071-a95c1cbffddd,2.74313210866239E-05,0.0389758864914551
12887,12267,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c83d52ef-d9fd-4e96-8d86-7faa431dfded,2.24273253479623E-06,0.00636385778089722
12888,12268,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,56b40945-b016-4f73-90b9-ae92999859be,2.2281192286755E-06,0.00543342360106647
12889,12269,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,5d581249-9e42-475a-a211-a2ea275e93c8,2.05756532523083E-06,0.00544204080242323
12890,12270,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,742a71cd-577d-4e71-bdbe-5e32d0d2edae,1.66479685503873E-06,0.00564919226966497
12891,12398,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ddc056e3-8455-4869-878e-4799a6f218da,5.49416199646657E-07,0.00291093699320622
12892,12399,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,dead962f-35ac-43a7-bf92-64fff186706c,5.19749391969526E-07,0.00308122300680588
12893,12400,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,0c6cedbe-be1e-4f41-b365-4ee4ea3c96d4,5.11001871927874E-07,0.00345182683957218
12894,12401,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,5ca024dd-0dd7-4950-8ef6-03243da75847,3.9688529795967E-08,0.000786805361735953
12895,12402,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b690fff6-41bc-4413-8f6e-aa37de28e275,3.96230461774394E-08,0.000821279403352572
12896,12403,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,38585523-bf36-4918-9364-46bd7072e308,3.89250089938287E-08,0.000804747689656384
12897,12404,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,3d8e69c6-c59d-458d-97d1-26e230aac6e8,3.74134287994821E-08,0.000902124884044894
12898,12405,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,6edfd6d9-9ea0-4cbb-b2b8-c57602df67a3,3.58008946932387E-08,0.000799115262802912
12899,12540,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,7298db83-c35a-4a67-bc75-1dffaf5a0aa7,2.5069311959669E-07,0.00210050775753539
12900,12541,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e6c4348c-208c-4d60-add4-060d372eba30,2.45098362938734E-07,0.00184044377896717
12901,12542,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,85ec0dd3-b617-4a8f-8f85-51453b0b9a7d,2.40227564063389E-07,0.00223999821935691
12902,12543,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,28c9112a-13c8-4008-a633-ef245f671a33,2.37583662965335E-07,0.00205365322348368
12903,12544,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,f704b341-5592-499e-aa7c-58622e6984bf,2.29028501053108E-07,0.00377265681729394
12904,12545,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,8b32eec3-c919-4d10-af6e-a3e6890cb8d0,2.25521034735721E-07,0.00196811806298016
12905,12032,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b96913dc-3f1f-4054-8b6c-8d4a9039b608,2.94618071166042E-05,0.0289572828960416
12906,12271,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,206ba44f-692a-4524-9fa9-5174f35d9730,1.56803844220121E-06,0.00711918990137209
12907,12312,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,4d2dc461-5f48-4511-8137-bccb4a69ebe1,1.03742422652431E-07,0.0015047797734025
12908,12313,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c6aba3cd-4ab2-4cd6-aa34-fabe0120b423,1.03656930150464E-07,0.00124619045037324
12909,12314,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,9998c45a-785e-443d-bb30-6c298e763cab,1.01637397165177E-07,0.0016823861754232
12910,12315,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,eae7b59e-0b7c-442c-9e0e-964a4acde5bc,1.0149005902349E-07,0.0014729408198802
12911,12316,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,4ec84a83-43ba-49c7-abf9-2e1eab52be8d,1.00741999631282E-07,0.00117650284183743
12912,12406,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,0081d9b5-f1b0-4f69-a3fc-5f1d2b4db6b2,3.54903022525832E-08,0.000774881663786809
12913,12407,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ba946755-7674-45b9-b4ec-c7c77824b5d7,3.49045876646414E-08,0.000778038716960968
12914,12408,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,0b68a11d-c83d-4712-b999-4a968efc78fa,3.44448380928952E-08,0.000755413923361411
12915,12409,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,659312aa-1295-4ae4-98ff-b59544a885a5,3.1910531106405E-08,0.000695390820376158
12916,12410,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,046e5b63-d24e-4827-a837-2f886b30b283,3.18327693094034E-08,0.000844409280734616
12917,12411,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,35ebee3c-21f3-497f-b04c-3222ce11ecbd,2.96508915198501E-08,0.000703601995555789
12918,12412,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e9034116-8e43-475f-9319-88de2ffa2b2e,2.82011569652241E-08,0.000716613708153031
12919,12413,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c497c02d-9f4f-4ef7-b3ee-cd91208d46df,2.81256689049769E-08,0.000631197870093864
12920,12414,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,073d34bc-cdc4-4291-b8a3-ec110f9ff59e,2.77595972875133E-08,0.000633725850473589
12921,12415,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,20060799-7525-4e97-a378-85a6c7fb32fd,2.51043275056873E-08,0.000707377856146852
12922,12511,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,cac096bc-e552-4e59-9b12-6dfc385896ff,2.83038843917893E-07,0.002372854824977
12923,12527,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,f45905c9-83f9-456c-8c6a-b0843edca9e2,2.7869191399077E-07,0.00287804559534961
12924,12528,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,13311876-0d5f-4990-94a6-371c514f2ddb,2.75046204478713E-07,0.00203133508473997
12925,12529,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,80eb26a6-d4f9-43a9-a08b-db6888115d4d,2.7466012397781E-07,0.00217928399808296
12926,12033,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,48f0fc61-a523-4026-99de-52917ec8af18,1.85786911970354E-05,0.0305298561433056
12927,12317,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,f437ffe6-c5b0-472e-b3c4-cbe62c1ab05e,9.86256054602563E-08,0.00141483341985083
12928,12318,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,54fbfa7e-0e46-431e-8ae9-4455fb959fe8,9.80508048087358E-08,0.00134395829781529
12929,12319,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,7ec9a937-309a-4391-89e9-a67f306ea0cf,9.69075699686073E-08,0.0012572943596698
12930,12320,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,fbbdfc80-219b-4b0b-96b7-0b2debbe0604,9.48093656916171E-08,0.00147504235517235
12931,12321,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,0f363471-0f65-4b08-95bf-b47b8b44599c,9.35729076445568E-08,0.00128328785700213
12932,12416,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ca72b948-e40a-4ecb-a6ac-050df286e95f,2.48383003054187E-08,0.000625438781634923
12933,12417,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,4ef7bc84-5d22-4fc6-a0b8-a2d2febc0a7c,2.46736817643978E-08,0.000683264244940275
12934,12418,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,35e2804a-695b-4da4-af99-d8af301283ca,2.28833414439578E-08,0.000631009191524891
12935,12419,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,92f427b4-f9f6-449f-a5a3-b0e4a24bc98b,2.20807123696432E-08,0.000644585265128481
12936,12420,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c83e2a64-c2de-401c-a1ff-2d4cec4015f1,2.19429239223246E-08,0.000599335917876098
12937,12421,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,7263a3a5-d34f-42f3-a494-a90fe14a6102,2.18592504097614E-08,0.000582925571002314
12938,12422,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,108b85e2-ad89-4838-869c-21aec98081ba,5.09241090185242E-07,0.00318853980814726
12939,12532,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ef81efff-d477-4367-9583-62785fba157c,2.66209099208936E-07,0.00268411623475248
12940,12537,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,92f9b45b-75c3-4062-b12a-6e83d3941b16,2.63417859969195E-07,0.00229035674550023
12941,12538,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c2dc094f-972b-41b4-ad07-75a1bacf1aaf,2.58466116065392E-07,0.00189685113749785
12942,12539,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,5c9bb358-6e55-45b1-8f93-5ac01a0831db,2.51537585427286E-07,0.00189748455557825
12943,12069,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,fd93a4c9-840f-4ea7-81ed-50aa0a1633f2,1.56516130118689E-05,0.0211862673847222
12944,12322,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,06e81fe9-4bad-45c0-90c2-d462c1e4ec52,9.33282535697799E-08,0.0012915960012468
12945,12323,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,9d92592d-94af-4433-a0fc-67b7c0548f88,9.27338987821713E-08,0.00124992792407755
12946,12324,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,7fb91e0a-ff96-4985-9e13-1a1fe38f18fa,9.19362719287165E-08,0.00130946713589043
12947,12325,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,92c41dd3-2b26-438f-a5c3-524a97a2adda,9.17930265131872E-08,0.00149816335561291
12948,12326,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,955d6561-ac9b-40df-a79e-e739dc8e1848,1.03983438748401E-07,0.00137376581246088
12949,12327,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c8f49311-d8d9-45e3-b373-33324752afc4,9.10627022676636E-08,0.00117915366570617
12950,12328,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,d9ff5f45-9e26-42f9-9ed5-49f959938187,8.63847162690945E-08,0.00153600614025291
12951,12423,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,177b5aab-e98d-4782-b695-b84f2fe1dc18,5.08753146277741E-07,0.00313484418008404
12952,12424,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c84b30d3-1d00-4b4a-ba52-ecf18c935967,4.90681486553513E-07,0.00278566236308201
12953,12425,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ffa63fa9-3b0e-4f69-9ce5-cfc0267c298d,4.73663931188639E-07,0.00276353579864384
12954,12426,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,1d77712a-db21-49f6-a20c-6e47cbe6e5b9,4.65812718175584E-07,0.0026277737492353
12955,12427,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,0901be42-6e2c-4757-994d-cf13db1db0d5,4.57367150374921E-07,0.00275008620184589
12956,12546,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,74e940ac-fadb-4087-a462-222a748b7eb7,2.21053142013261E-07,0.00176275793128604
12957,12556,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,949751eb-2936-4b54-8d28-64596e13b494,2.13567091122968E-07,0.00230710981064784
12958,12557,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,f6cb9f84-829f-4edf-b512-6bf1ececcbfa,2.10196049010847E-07,0.00194580192996925
12959,12558,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,d112e5bf-a08a-4f77-af9a-aee82b1cf036,2.02576302399393E-07,0.00202555432277492
12960,12559,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,1bdcff2a-339d-4ac0-8b1b-76227d243ea0,2.02115643332945E-07,0.00193772751609874
12961,12560,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ca809d19-ae9c-4591-bbc6-48d3992958fc,2.0066636352567E-07,0.00201126708803977
12962,12561,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,15c8ed54-da1b-40f3-b3d9-afd7f596701b,1.98549059859943E-07,0.00165206468977694
12963,12562,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,7883fbbc-8aaf-4cce-95de-eeb7aa20a5e8,1.95103893929627E-07,0.0020686803987254
12964,12070,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,436f5abf-3fbb-45a6-902f-08f9a0ea26d1,1.24739503917226E-05,0.0177396025144493
12965,12071,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,5dec4417-1ef3-4a06-a285-f4b3198ca7e7,8.95879247764242E-06,0.0134625018310581
12966,12072,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,82aebefa-6eaa-4355-8c06-a743b91572a2,8.41917290017591E-06,0.01355636170927
12967,12329,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,d494fc3c-5715-4fe9-8262-d008436fa490,8.56812221172731E-08,0.00108273973361261
12968,12330,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,52eeb537-afe7-4d37-81bc-06bb3b7b6265,8.50818651088048E-08,0.00141604246896578
12969,12331,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e8671f3e-4ad5-46c4-8c86-624756425e48,8.48617673909757E-08,0.00131327318874678
12970,12332,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,5f9449c8-d3c9-4552-a941-b2bae9d463f5,8.45770955493208E-08,0.00134757196017551
12971,12333,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ccf264e1-ed07-41f3-92e5-2f91710cd724,8.35784703667741E-08,0.00107234088897712
12972,12428,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,f3c45bed-7c40-45d7-bd11-1817fae2ebf5,4.45159002993023E-07,0.00416481832559649
12973,12429,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,294a83e1-88e0-4371-a534-55117dbbcc82,2.11125552596059E-08,0.000829995353127305
12974,12430,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,fed8c779-760d-4d3e-9cfd-d6614a27f51f,2.09115569305141E-08,0.000836375808473042
12975,12431,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,8d3440ff-df83-4a75-baa6-17fb28b20a8f,2.01803231902886E-08,0.000587648590212524
12976,12432,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,dc3033fe-16fd-4ad3-b50c-429e0679008f,1.99261194211431E-08,0.000557050862900932
12977,12530,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,527b7a51-c0f8-4b7a-b591-0e758c8e810d,2.73932982963743E-07,0.00296431516322194
12978,12531,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b348c2a0-81f1-4769-b834-4037f1638629,2.6940188035951E-07,0.00218400743676923
12979,12106,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,4f515549-40dc-4864-85bb-10a1bc82df16,8.29124019219307E-06,0.0165530685002421
12980,12334,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,302d5d13-e61e-4a0c-bdab-97ab64f84275,8.33151716506109E-08,0.00133368153679751
12981,12335,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c6719049-7acd-4c16-9828-0e064d4851d6,8.23561094875913E-08,0.00117418034377755
12982,12336,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,e549abef-1a19-4542-956f-3786c8a840e2,8.15480234450661E-08,0.00109414663741471
12983,12337,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,64d16fb1-bfb7-46af-ac29-230c6c6805d0,8.10296114650555E-08,0.00106893968447452
12984,12338,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,2e30ce81-5afc-4062-bd79-ca475c325073,8.0038262240123E-08,0.00139973983049134
12985,12339,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,89aba796-99c5-43eb-b655-7527fb919e05,7.94520929048304E-08,0.00141330051079804
12986,12433,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b4c0de43-8c6e-4c7f-b847-03f07e593171,1.95695974980481E-08,0.000582433086321111
12987,12434,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,24b30bbd-02a5-49fe-9aea-2ef62707c4ee,1.93967935047112E-08,0.000538558774296214
12988,12435,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c38e18e3-862a-4fcd-b443-d56c61ea7d6e,1.92840161616914E-08,0.000511495343721038
12989,12436,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,990fa72d-4f92-43e4-9ff5-ddeadba5acb7,1.9233539205743E-08,0.000552320350272094
12990,12437,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,9641ea12-0472-41fe-bafc-d3db9f44efc4,1.76091816683766E-08,0.000546418388431207
12991,12438,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,dcfb57f1-783c-4d3f-beef-9ad48b4b28d9,1.70366547536105E-08,0.000659565152774118
12992,12439,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b80b56eb-341e-45bf-85f0-5f10677299ed,1.5688783605583E-08,0.000574153463653713
12993,12440,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,c19a1476-1ccd-47ae-8159-08526c21e0f2,1.5236309991451E-08,0.000541589454169374
12994,12441,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,b191c5d8-b910-46c5-90df-6652dd27c8d9,1.50043888424989E-08,0.000597348202838414
12995,12442,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,3e73b982-2cdb-404a-a639-598bd4a00755,1.44409568747506E-08,0.000478164971063902
12996,12443,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,77c27b87-d41d-45e1-9fee-3ef66d73e844,1.4102624845691E-08,0.000471527663887785
12997,11507,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,6444b4b2-114f-4af0-96eb-ce6f5251a944,1.503265593783E-06,0.00486599893342867
12998,11508,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ba1f4cdd-484f-4246-9561-cf1d48447bce,1.49461675391649E-06,0.0066820831982986
12999,11509,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,fa761442-d9c8-4456-bd57-c3f6049b93f4,1.47802256833529E-06,0.00566832017312742
13000,11510,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,ac179fdf-3601-48c1-99c0-907ced70a4f3,1.4213687791198E-06,0.00505255897741975
13001,12107,1,NEW SOUTH WALES,NSW,1/12/2006 12:00:00 AM,,234c9e7d-8278-4b71-9f89-c87b762e99bc,8.10222354630241E-06,0.0134005695712122
